sorgente,anno,regione,nome,sesso,palla,livello,cromatico,gigantamax,contrassegni,allenatore,allenatori,identificativo,abilita,natura_e_incontro,mosse,fiocchi,descrizione,metodo,luogo,inizio,fine,giochi
/events/dex/610.shtml,2013,Japan,キバゴ,maschio,cherishball,30,no,no,,アイリス,1,08103,Rivalry,Naive Nature. Date of Receiving Pokémon Cartoon. Apparently had a fateful encounter at Lv. 30,Dragon Rage / Scratch / Outrage / Giga Impact,Classic Ribbon,Pokémon Center - Best Wishes Tie-in - Iris' Axew,In-Life,Japan,10 August 2013,6 September 2013,"Black, White, Black 2, White 2"
/events/dex/610.shtml,2011,America,Axew,maschio,pokeball,1,no,no,,Yours,1,Yours,Mold Breaker,Naive Nature. Egg Received Date of Receiving Event. Hatched at Location,Scratch / Dragon Rage,,Toys 'R' Us Egg Giveaway - Iris' Axew,In-Life,USA,27 April 2011,31 May 2011,"Black, White"
/events/dex/610.shtml,2011,Japan,キバゴ,femmina,cherishball,10,no,no,,サーチャー,1,03191,Mold Breaker,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 10,Dragon Rage / Return / Endure / Dragon Claw,Festival Ribbon,Pokémon BW Searcher Training Centre,In-Life,Japan,19 March 2011,8 May 2011,"Black, White"
/events/dex/610.shtml,2010,Japan,キバゴ,maschio,pokeball,1,no,no,,Yours,1,Yours,Mold Breaker,Naive Nature. Egg Received Date of Receiving Event. Hatched at Location,Scratch / Dragon Rage,,Egg Giveaway - Iris' Kibago,Wi-Fi,Japan,17 December 2010,11 January 2011,"Black, White"
/events/dex/612.shtml,2013,Japan,オノノクス,femmina,cherishball,59,no,no,,アイリス,1,06232,Mold Breaker,Naive Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 59,Earthquake / Dual Chop / X-scissor / Dragon Dance,Souvenir Ribbon,Pokémon Game Show - Iris' Haxorus,In-Life,Japan,17 August 2013,18 August 2013,"Black, White, Black 2, White 2"
/events/dex/613.shtml,2010,Japan,クマシュン,entrambi,cherishball,15,no,no,,ポケスマ,1,10220,Snow Cloak,Any Nature. Date of Receiving Lovely Place. Apparently had a fateful encounter at Lv. 15,Powder Snow / Growl / Bide / Icy Wind,Classic Ribbon,Wi-Fi,Wi-Fi,Japan,22 October 2010,29 November 2010,"Black, White"
/events/dex/616.shtml,2011,Europe,Shelmet,entrambi,cherishball,50,no,no,,SMR2011,1,06011,Hydration or Shell Armor,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Encore / Giga Drain / Body Slam / Bug Buzz,Festival Ribbon,Pokémon Day (Greece: 11th June-19th June) Pokémon Day (Italy: 18th June-19th June) Pokémon Day (Netherlands: 27th August-28th August),In-Life,Europe,11 June 2011,28 August 2011,"Black, White"
/events/dex/616.shtml,2010,Japan,チョボマキ,entrambi,cherishball,30,no,no,,めいじろう / おおくま / ほうせい / めいがく / セントポル / せいしゃ / こまざわ / はくもん / YNU / とうかい / ミカエル / いちだい / まちかね / すえかわ / ロンクー / もみじ,16,10100,Hydration or Shell Armor,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 30,Struggle Bug / Mega Drain / Yawn / Protect,Festival Ribbon,Trade for Evolution!,In-Life,Japan,10 October 2010,28 November 2010,"Black, White"
/events/dex/620.shtml,2018,Japan,コジョンド,maschio,cherishball,65,no,no,10010,フラダリ,1,180120,Inner Focus,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 65,Fake Out / Dual Chop / High Jump Kick / U-turn,Classic Ribbon,Pokémon Center/Store - Lysandre's Mienshao Distribution,Serial Code,Japan,20 January 2018,11 March 2018,"Ultra Sun, Ultra Moon"
/events/dex/621.shtml,2012,Japan,クリムガン,entrambi,pokeball,1,si,no,9733,Yours,1,Yours,Rough Skin or Sheer Force,Any Nature. Egg Received Date of Receiving Pokemon Center. Hatched at Location,Leer / Scratch,,Pokémon Center - Year of the Dragon,In-Life,Japan,6 January 2012,5 February 2012,"Black, White"
/events/dex/623.shtml,2011,Japan,ゴルーグ,,cherishball,70,si,no,9733,ジャンタ,1,06171,Iron Fist,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 70,Shadow Punch / Hyper Beam / Gyro Ball / Hammer Arm,Wishing Ribbon,Pokémon Movie 2011 - Janta's Golurk,Wi-Fi,Japan,8 July 2011,8 September 2011,White
/events/dex/623.shtml,2011,Japan,ゴルーグ,,cherishball,70,si,no,9733,ジャンタ,1,06171,Iron Fist,Any Nature. Date of Receiving Pokémon Movie 11. Apparently had a fateful encounter at Lv. 70,Shadow Punch / Hyper Beam / Gyro Ball / Hammer Arm,Wishing Ribbon,Pokémon Movie 2011 - McDonalds Giveaway,In-Life,Japan,17 June 2011,7 July 2011,White
/events/dex/626.shtml,2015,Europe,Bouffalant,entrambi,cherishball,50,no,no,11039,Shigeshige,1,08055,Soundproof,Adamant Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Head Charge / Facade / Earthquake / Rock Slide,Classic Ribbon,Morimoto's Bouffalant Gamescom (Germany - 05/08-09/08) Milan Games Week (23/10 - 25/10),Serial Code,Europe,5 August 2015,25 October 2015,AlphaSapphire
/events/dex/633.shtml,2012,Japan,モノズ,entrambi,pokeball,1,si,no,9733,Yours,1,Yours,Hustle,Any Nature. Egg Received Date of Receiving Pokemon Center. Hatched at Location,Tackle / Dragon Rage,,Pokémon Center - Year of the Dragon,In-Life,Japan,6 January 2012,5 February 2012,"Black, White"
/events/dex/635.shtml,2016,Japan,サザンドラ,maschio,cherishball,52,no,no,11039,ゲーチス,1,06232,Levitate,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 52,Dragon Rush / Crunch / Rock Slide / Frustration,Classic Ribbon,Pokémon Center - Boss Pokémon Distribution - Ghetsis' Hydreigon,In-Life,Japan,1 October 2016,11 November 2016,"OmegaRuby, AlphaSapphire"
/events/dex/635.shtml,2011,Japan,サザンドラ,maschio,cherishball,70,si,no,9733,カリータ,1,06171,Levitate,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 70,Hyper Voice / Dragon Breath / Flamethrower / Focus Blast,Wishing Ribbon,Pokémon Movie 2011 - Carlita's Hydreigon,Wi-Fi,Japan,8 July 2011,8 September 2011,Black
/events/dex/635.shtml,2011,Japan,サザンドラ,maschio,cherishball,70,si,no,9733,カリータ,1,06171,Levitate,Any Nature. Date of Receiving Pokémon Movie 11. Apparently had a fateful encounter at Lv. 70,Hyper Voice / Dragon Breath / Flamethrower / Focus Blast,Wishing Ribbon,Pokémon Movie 2011 - McDonalds Giveaway,In-Life,Japan,17 June 2011,7 July 2011,Black
/events/dex/637.shtml,2013,Japan,ウルガモス,maschio,cherishball,77,no,no,,アデク,1,09180,Flame Body,Calm Nature. Date of Receiving Pokémon League. Apparently had a fateful encounter at Lv. 77,Bug Buzz / Overheat / Hyper Beam / Quiver Dance,Souvenir Ribbon,Pokémon Game Show - Alder's Volcarona,In-Life,Japan,17 August 2013,18 August 2013,"Black, White, Black 2, White 2"
/events/dex/641.shtml,2019,South Korea,토네로스,maschio,cherishball,100,no,no,10010,코리안리그,1,190216,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Hurricane / Heat Wave / Grass Knot / Tailwind,Classic Ribbon,Pokémon Korean League Season 2,In-Life,South Korea,16 February 2019,17 February 2019,Ultra Moon
/events/dex/641.shtml,2018,America,Tornadus,maschio,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Air Slash / Crunch / Tailwind / Rain Dance,Classic Ribbon,Pokémon Legendary Celebration Distribution US: Target (13/07-28/07) Canada - Trainer Clube Newsletter,Serial Code,North America,13 July 2018,28 July 2018,Moon
/events/dex/641.shtml,2018,America,Tornadus,maschio,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Hurricane / Heat Wave / Grass Knot / Tailwind,Classic Ribbon,Pokémon Legendary Celebration Distribution US: Target (13/07-28/07) Canada - Trainer Clube Newsletter,Serial Code,North America,13 July 2018,28 July 2018,Ultra Moon
/events/dex/641.shtml,2018,Europe,Tornadus,maschio,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Air Slash / Crunch / Tailwind / Rain Dance,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,6 July 2018,22 July 2018,Moon
/events/dex/641.shtml,2018,Europe,Tornadus,maschio,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Hurricane / Heat Wave / Grass Knot / Tailwind,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,6 July 2018,22 July 2018,Ultra Moon
/events/dex/641.shtml,2011,Japan,トルネロス,maschio,cherishball,70,no,no,,ミロスとう,1,12161,Prankster,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 70,Hurricane / Hammer Arm / Air Slash / Hidden Power,Wishing Ribbon,Anime Tie-in: Tornadus VS Thundurus VS Landorus,Wi-Fi,Japan,16 December 2011,10 January 2012,White
/events/dex/642.shtml,2019,South Korea,볼트로스,maschio,cherishball,100,no,no,10010,코리안리그,1,190216,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Thunderbolt / Focus Blast / Grass Knot / Nasty Plot,Classic Ribbon,Pokémon Korean League Season 2,In-Life,South Korea,16 February 2019,17 February 2019,Ultra Sun
/events/dex/642.shtml,2018,America,Thundurus,maschio,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Discharge / Crunch / Charge / Nasty Plot,Classic Ribbon,Pokémon Legendary Celebration Distribution US: Target (13/07-28/07) Canada - Trainer Clube Newsletter,Serial Code,North America,13 July 2018,28 July 2018,Sun
/events/dex/642.shtml,2018,America,Thundurus,maschio,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Thunderbolt / Focus Blast / Grass Knot / Nasty Plot,Classic Ribbon,Pokémon Legendary Celebration Distribution US: Target (13/07-28/07) Canada - Trainer Clube Newsletter,Serial Code,North America,13 July 2018,28 July 2018,Ultra Sun
/events/dex/642.shtml,2018,Europe,Thundurus,maschio,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Discharge / Crunch / Charge / Nasty Plot,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,6 July 2018,22 July 2018,Sun
/events/dex/642.shtml,2018,Europe,Thundurus,maschio,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,070618,Prankster,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Thunderbolt / Focus Blast / Grass Knot / Nasty Plot,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,6 July 2018,22 July 2018,Ultra Sun
/events/dex/642.shtml,2011,Japan,ボルトロス,maschio,cherishball,70,no,no,,ミロスとう,1,12161,Prankster,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 70,Thunder / Hammer Arm / Focus Blast / Wild Charge,Wishing Ribbon,Anime Tie-in: Tornadus VS Thundurus VS Landorus,Wi-Fi,Japan,16 December 2011,10 January 2012,Black
/events/dex/643.shtml,2018,America,Reshiram,,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Turboblaze,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Slash / Extrasensory / Fusion Flare / Dragon Pulse,Classic Ribbon,Pokémon Legendary Celebration Distribution US - Target Canada - Trainer Club newsletter,Serial Code,North America,19 October 2018,28 October 2018,Moon
/events/dex/643.shtml,2018,America,Reshiram,,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Turboblaze,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Fusion Flare / Blue Flare / Draco Meteor / Earth Power,Classic Ribbon,Pokémon Legendary Celebration Distribution US - Target Canada - Trainer Club newsletter,Serial Code,North America,19 October 2018,28 October 2018,Ultra Moon
/events/dex/643.shtml,2018,Europe,Reshiram,,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Turboblaze,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Slash / Extrasensory / Fusion Flare / Dragon Pulse,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,5 October 2018,21 October 2018,Moon
/events/dex/643.shtml,2018,Europe,Reshiram,,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Turboblaze,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Fusion Flare / Blue Flare / Draco Meteor / Earth Power,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,5 October 2018,21 October 2018,Ultra Moon
/events/dex/643.shtml,2012,America,Reshiram,,cherishball,100,no,no,,SPR2012,1,03102,Turboblaze,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Blue Flare / Fusion Flare / Mist / Draco Meteor,Wishing Ribbon,1st Anniversary,Wi-Fi,America,10 March 2012,8 April 2012,White
/events/dex/643.shtml,2012,Europe,Reshiram,,cherishball,100,no,no,,SPR2012 / PRI2012 / FRü2012,3,03102,Turboblaze,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Blue Flare / Fusion Flare / Mist / Draco Meteor,Wishing Ribbon,1st Anniversary,Wi-Fi,Europe,10 March 2012,8 April 2012,White
/events/dex/643.shtml,2012,Details,Reshiram,,cherishball,100,no,no,,SPR2012,1,03102,Turboblaze,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Blue Flare / Fusion Flare / Mist / Draco Meteor,Wishing Ribbon,V&D Store Giveaway,In-Life,Netherlands,18 February 2012,18 February 2012,White
/events/dex/643.shtml,2012,Others,Reshiram,,cherishball,100,no,no,,SPR2012,1,03102,Turboblaze,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Blue Flare / Fusion Flare / Mist / Draco Meteor,Wishing Ribbon,1st Anniversary,Wi-Fi,Oceania,10 March 2012,8 April 2012,White
/events/dex/643.shtml,2011,Japan,レシラム,,cherishball,100,no,no,,サトシ,1,07161,Turboblaze,Any Nature. Date of Receiving Pokémon Movie 11. Apparently had a fateful encounter at Lv. 100,Blue Flare / Fusion Flare / Mist / Draco Meteor,Wishing Ribbon,Pokémon Movie 2011,In-Life,Japan,16 July 2011,30 September 2011,White
/events/dex/644.shtml,2018,America,Zekrom,,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Teravolt,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Slash / Zen Headbutt / Fusion Bolt / Dragon Claw,Classic Ribbon,Pokémon Legendary Celebration Distribution US - Target Canada - Trainer Club newsletter,Serial Code,North America,19 October 2018,28 October 2018,Sun
/events/dex/644.shtml,2018,America,Zekrom,,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Teravolt,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Fusion Bolt / Bolt Strike / Outrage / Stone Edge,Classic Ribbon,Pokémon Legendary Celebration Distribution US - Target Canada - Trainer Club newsletter,Serial Code,North America,19 October 2018,28 October 2018,Ultra Sun
/events/dex/644.shtml,2018,Europe,Zekrom,,cherishball,60,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Teravolt,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 60,Slash / Zen Headbutt / Fusion Bolt / Dragon Claw,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,5 October 2018,21 October 2018,Sun
/events/dex/644.shtml,2018,Europe,Zekrom,,cherishball,100,no,no,10010,2018 Legends / Leyendas2018 / L�gendes2018 / Legenden2018,4,100518,Teravolt,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 100,Fusion Bolt / Bolt Strike / Outrage / Stone Edge,Classic Ribbon,Pokémon Legendary Celebration Distribution,Wi-Fi,Europe,5 October 2018,21 October 2018,Ultra Sun
/events/dex/644.shtml,2012,America,Zekrom,,cherishball,100,no,no,,SPR2012,1,03102,Teravolt,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Bolt Strike / Fusion Bolt / Haze / Outrage,Wishing Ribbon,1st Anniversary,Wi-Fi,America,10 March 2012,8 April 2012,Black
/events/dex/644.shtml,2012,Europe,Zekrom,,cherishball,100,no,no,,SPR2012 / PRI2012 / FRü2012,3,03102,Teravolt,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Bolt Strike / Fusion Bolt / Haze / Outrage,Wishing Ribbon,1st Anniversary,Wi-Fi,Europe,10 March 2012,8 April 2012,Black
/events/dex/644.shtml,2012,Details,Zekrom,,cherishball,100,no,no,,SPR2012,1,03102,Teravolt,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Bolt Strike / Fusion Bolt / Haze / Outrage,Wishing Ribbon,V&D Store Giveaway,In-Life,Netherlands,18 February 2012,18 February 2012,Black
/events/dex/644.shtml,2012,Others,Zekrom,,cherishball,100,no,no,,SPR2012,1,03102,Teravolt,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 100,Bolt Strike / Fusion Bolt / Haze / Outrage,Wishing Ribbon,1st Anniversary,Wi-Fi,Oceania,10 March 2012,8 April 2012,Black
/events/dex/644.shtml,2011,Japan,ゼクロム,,cherishball,100,no,no,,サトシ,1,07161,Teravolt,Any Nature. Date of Receiving Pokémon Movie 11. Apparently had a fateful encounter at Lv. 100,Bolt Strike / Fusion Bolt / Haze / Outrage,Wishing Ribbon,Pokémon Movie 2011,In-Life,Japan,16 July 2011,30 September 2011,Black
/events/dex/645.shtml,2016,Japan,ランドさま,maschio,cherishball,50,no,no,11039,ヒャダイン,1,14818,Sand Force,Any Nature. Date of Receiving a Pokemon TV program. Apparently had a fateful encounter at Lv. 50,Earthquake / Knock Off / U-turn / Rock Tomb,Classic Ribbon,Pokémon ORAS - Japan Championships 2016 Qualifiers Entry Distribution Gift,Serial Code,Japan,24 May 2016,30 June 2016,"OmegaRuby, AlphaSapphire"
